Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1355289099,D79BJL,NJ,PAS,08/23/2013,67,SDN,TOYOT,P,50610,38190,48090,0,101,101,101,944333,0101,0000,0425A,,Q,F,826,HURLEY CT,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1355290041,FLZ5533,NY,PAS,08/21/2013,67,SDN,HONDA,P,0,29889,0,20150601,101,101,101,951033,0101,0000,0106P,,Q,,,SW C/O SERGART AVE,BEACH 8 ST,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,1996,-,0,,,,,
1355290703,ERH2920,NY,PAS,08/29/2013,67,SUBN,FORD,P,0,0,0,20150319,101,101,101,940405,0101,0000,1123A,,Q,O,426,GLK D,,0,408,F7,,BBBBBBB,ALL,ALL,BLACK,0,2002,-,0,,,,,
1355290818,EMG2575,NY,PAS,09/08/2013,67,VAN,HONDA,P,39790,29940,48090,20140908,101,101,101,949388,0101,0000,0401A,,Q,F,1204,CORNAGA AVE,,0,408,J6,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1355291975,ERH2920,NY,PAS,09/10/2013,67,SUBN,FORD,P,0,0,0,20150319,101,101,101,939930,0101,0000,0810A,,Q,F,426,CLK DRIVE,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,2002,-,0,,,,,
1355292920,FTY4461,NY,PAS,09/08/2013,67,SDN,DODGE,P,30240,39790,38690,20131122,101,101,101,939055,0101,0000,0950A,,Q,F,1021,B 20 ST,,0,408,C,,BBBBBBB,ALL,ALL,WHT,0,2008,-,0,,,,,
1355292931,BKX3965,NY,PAS,09/08/2013,67,SUBN,LEXUS,P,30240,39790,38690,20140226,101,101,101,939055,0101,0000,1226P,,Q,F,1021,B 20 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0,2002,-,0,,,,,
1355298143,FCT8216,NY,PAS,09/08/2013,67,SDN,DODGE,P,60085,29940,50303,20140930,101,101,171,953380,0171,0000,0250A,,Q,O,15-10,REDFERN AVE,,0,408,J3,,BBBBBBB,ALL,ALL,GRAY,0,2013,-,0,,,,,
1356159497,189332N,NJ,PAS,09/08/2013,67,SUBN,TOYOT,P,9530,6480,6580,0,0066,66,66,941568,0066,0000,0855A,,K,F,1483,59 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1356783971,AXJ7368,NY,PAS,09/13/2013,67,SDN,LEXUS,X,0,0,0,20131208,104,104,804,942189,0804,0000,0244P,,Q,F,,C/O 70 ST,PENELOPE AVE,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,2004,-,0,,,,,
1356784033,DVU3118,NY,PAS,09/16/2013,67,SUBN,NISSA,P,67290,94730,41290,20141025,104,104,104,906108,0104,0000,1049A,,Q,F,1614,WEIRFIELD ST,,0,408,D1,,BBBBBBB,ALL,ALL,GY,0,2011,-,0,,,,,
1356784150,AJE2757,NY,PAS,09/13/2013,67,SDN,PONTI,X,68390,58390,67990,20150424,104,104,104,905060,0104,0000,0930A,,Q,F,716,WOODWARD AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BLUE,0,2003,-,0,,,,,
1356790227,FWF3622,NY,PAS,09/07/2013,67,SDN,NISSA,P,0,0,0,20140315,104,104,0,0,0000,0000,0938A,,Q,F,,N/S GROVE ST 0 E/O,FRESH POND RD,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,1999,-,0,,,,,
1356790264,FPM9164,NY,PAS,09/17/2013,67,SUBN,HONDA,P,0,0,0,20150802,104,104,104,938921,0104,0000,0322P,,Q,F,,E/S HAMILTON PL,S/O PERRY AVE,0,408,K6,,BBBBBBB,ALL,ALL,WH,0,2011,-,0,,,,,
1356792224,ERH7468,NY,PAS,09/08/2013,67,SUBN,ME/BE,P,56490,16290,16490,20150422,104,104,104,938220,0104,0000,1230P,,Q,O,78-01,MYRTLE AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0,2012,-,0,,,,,
1356792236,292JQ,FL,PAS,09/09/2013,67,SDN,TOYOT,P,12690,14390,38490,20131130,104,104,104,938220,0104,0000,1205P,,Q,F,68-24,60 ST,,0,408,C,,BBBBBBB,ALL,ALL,NL,0,0,-,0,,,,,
1356792911,FYM9292,NY,PAS,08/30/2013,67,SUBN,NISSA,P,11240,13940,35780,20141130,104,104,104,951789,0104,0000,0835A,0835A,Q,F,6604,54 AVE,,0,408,D1,,BBBBBBB,ALL,ALL,GREY,0,1999,-,0,,,,,
1346185487,CP669Y,NC,PAS,08/24/2013,67,TRLR,GMC,P,82430,56630,73380,0,0073,73,165,951852,0165,0000,0750P,,K,F,2144,STRAUSS ST,,0,408,J3,,BBBBBBB,ALL,ALL,BEIGE,0,0,-,0,,,,,
1349262869,FWG3734,NY,PAS,08/20/2013,67,VAN,CHEVR,P,0,0,0,20140603,102,102,102,942203,0102,0000,1000A,,Q,,,N/W C/O 78 ST,90 AVE,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0,2005,-,0,,,,,
1349262870,FXX3425,NY,PAS,08/20/2013,67,SDN,NISSA,P,0,0,0,20140328,102,102,102,942203,0102,0000,1008A,,Q,,,N/W C/O 88 AVE,80 ST3,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0,2001,-,0,,,,,
1349287829,DGK8138,NY,PAS,08/27/2013,67,SUBN,TOYOT,P,16500,40404,40404,20131012,103,103,171,953912,0171,0000,0718P,,Q,F,173-06,80 AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GR,0,2012,-,0,,,,,
1351075858,DW86782,NY,PAS,08/28/2013,67,SDN,TOYOT,P,9840,26340,26390,20141013,111,111,111,941730,0111,0000,1012A,,Q,F,210-01,43RD AVE,,0,408,F1,,BBBBBBB,ALL,ALL,SIL,0,2007,-,0,,,,,
1351102424,BDF7818,NY,PAS,08/24/2013,67,SDN,NISSA,P,75970,73210,37830,20140417,0069,69,69,944077,0069,0000,0600P,0540P,K,O,9021,SEAVIEW AVE,,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1351582136,BRF4383,TX,PAS,09/05/2013,67,SDN,MAZDA,P,79330,13450,13430,0,0088,88,88,918234,0088,0000,1114A,,K,F,182,S.OXFORD ST,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1353556864,FMV6151,NY,PAS,09/11/2013,67,SUBN,KIA,T,29305,18510,25550,20130929,120,120,303,355668,T303,0000,0248P,,R,F,115,FORT HILL CIR,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,2012,-,0,,,,,
1354461411,FET6324,NY,PAS,08/21/2013,67,SDN,VOLVO,X,94730,47630,31530,20140907,0083,83,83,950917,0083,0000,0122P,,K,F,101,WYCKOFF AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,1996,-,0,,,,,
1354461435,FWS8066,NY,PAS,08/22/2013,67,SDN,NISSA,P,54100,60130,53130,20140226,0083,83,83,950917,0083,0000,0822A,,K,F,191,KNICKERBOCKER,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1354467334,FZK9868,NY,PAS,08/15/2013,67,SUBN,TOYOT,P,63630,74130,63230,20150429,0094,94,94,927808,0094,0000,0906A,,K,O,221,NASSAU AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1354469021,A5194L,NJ,PAS,08/21/2013,67,,MACK,X,63630,59640,64930,0,0094,94,94,949224,0094,0000,0132P,,K,F,146,NASSAU AVE,,0,408,C,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1354472445,EWN2368,NY,PAS,08/29/2013,67,SUBN,NISSA,P,73110,80330,56030,20140407,0077,77,94,945524,0094,0000,1150P,,K,O,578,RALPH AVE,,0,408,D,,BBBBBBB,ALL,ALL,GY,0,2002,-,0,,,,,
1354473449,EFC2821,NY,PAS,09/05/2013,67,SDN,BMW,P,63230,59930,39530,20140304,0094,94,94,933312,0094,0000,0906A,0902A,K,F,70,N.HENRY ST,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2011,-,0,,,,,
1354474041,ELP2525,NY,PAS,08/19/2013,67,SDN,TOYOT,P,59130,54060,68130,20140827,0094,94,94,944755,0094,0000,1008P,,K,O,100,MASPETH AVE,,0,408,D1,,BBBBBBB,ALL,ALL,GRAY,0,2008,-,0,,,,,
1354474090,007ADD,KY,PAS,09/06/2013,67,SDN,FORD,P,59130,54060,68130,0,0094,94,94,944755,0094,0000,0500P,,K,O,100,MASPETH AVE,,0,408,C,,BBBBBBB,ALL,ALL,YELLO,0,0,-,0,,,,,
1354474107,AEAG47,FL,PAS,09/06/2013,67,SDN,LEXUS,P,54060,73290,73290,0,0094,94,94,944755,0094,0000,0505P,,K,F,85,KINGSLAND AVE,,0,408,C,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1355303461,15647LV,NY,SRF,08/16/2013,67,SUBN,FORD,P,30240,39790,38690,20131231,101,101,171,952813,0171,0000,0935P,,Q,F,1025,B 20TH ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1355308744,FMJ8223,NY,PAS,08/25/2013,67,SDN,NISSA,P,61640,30240,40610,20130825,101,101,101,939930,0101,0000,0845A,,Q,O,20-23,SEAGIRT AVE,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0,2010,-,0,,,,,
1355308768,FCZ5597,NY,PAS,08/19/2013,67,SDN,HONDA,P,0,40404,40404,20140906,101,101,101,939930,0101,0000,1003A,,Q,O,2023,SEAGIRT,,0,408,99,,BBBBBBB,ALL,ALL,TAN,0,2008,-,0,,,,,
1355308781,DDF3692,NY,PAS,08/16/2013,67,SDN,HONDA,P,29890,41700,61640,20140105,101,101,101,939930,0101,0000,0910A,,Q,O,156,BEACH 9 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0,2006,-,0,,,,,
1355309220,FSV9744,NY,PAS,09/06/2013,67,,NISSA,P,30240,39790,38690,20131104,101,101,101,948839,0101,0000,0630P,,Q,F,1023,B 20 ST,,0,408,J6,,BBBBBBB,ALL,ALL,BL,0,2012,-,0,,,,,
1355309888,FSB6733,NY,PAS,08/23/2013,67,SDN,HYUND,P,59200,30240,45095,20130830,101,101,101,944640,0101,0000,1049P,,Q,O,20-32,PLAINVIEW AVE,,0,408,J2,,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,,,,,
1355310039,DUE8479,NY,PAS,08/28/2013,67,SDN,NISSA,P,0,0,0,20150306,101,101,101,951251,0101,0000,0225A,,Q,,,C/O CORNAGA AVE,GRASSUERE,0,408,K6,,BBBBBBB,ALL,ALL,TAN,0,1996,-,0,,,,,
1355310106,211263N,NY,PAS,08/30/2013,67,SDN,ACURA,P,0,0,0,20130831,101,101,101,951251,0101,0000,0105A,,Q,,,C/O DINSMORC AVE,NELSON ST,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,,,,,
1355311226,FAS8064,NY,PAS,08/24/2013,67,SUBN,TOYOT,P,31540,40404,40404,0,101,101,101,942497,0101,0000,0643A,0643A,Q,F,434,B 59,,0,408,K4,,BBBBBBB,ALL,ALL,GY,0,2010,-,0,,,,,
1355311251,FZD9361,NY,PAS,08/24/2013,67,SUBN,NISSA,P,31540,40404,40404,20140503,101,101,101,942497,0101,0000,0643A,0643A,Q,F,434,B 59 ST,,0,408,E5,,BBBBBBB,ALL,ALL,WHITE,0,2009,-,0,,,,,
1356164833,AHF898,IA,PAS,08/23/2013,67,SUBN,JEEP,P,0,0,0,20131130,0066,66,66,931403,0066,0000,1139A,,K,,,S/E C/O CHURCH AVE,35 ST,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1356165011,3214DP,CT,PAS,08/16/2013,67,SUBN,HYUND,P,35130,26230,86230,0,0066,66,66,938795,0066,0000,0822A,,K,F,197,E 8 ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1356467283,B73BMU,NJ,PAS,09/01/2013,67,SUBN,HONDA,P,29690,36490,36510,20130731,0030,30,137,950411,0137,0000,0800P,,NY,O,590,RIVERSIDE DR,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,2013,-,0,,,,,
1356483963,FZY9063,NY,PAS,08/23/2013,67,SDN,LINCO,P,0,40404,40404,20140816,0034,34,137,948347,0137,0000,1213P,1210A,NY,F,367,WADS WORTH AVE,,0,408,E3,,BBBBBBB,ALL,ALL,BK,0,2004,-,0,,,,,
1356795444,FXM6996,NY,PAS,07/25/2013,67,SDN,MITSU,P,68390,41890,0,20140705,104,104,104,942117,0104,0000,1142A,,Q,O,,WOODWARD AVE,DEKALB AVE,0,408,J2,,BBBBBBB,ALL,ALL,SILVE,0,2011,-,0,,,,,
1356796485,DXX1322,NY,PAS,09/13/2013,67,SUBN,DODGE,P,0,0,0,20130705,104,104,104,950446,0104,0000,0141A,,Q,,,C/O 68 ST,53 RD,0,408,K6,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1356797179,CY2U9C,NY,PAS,08/28/2013,67,SDN,NISSA,P,56490,12260,16690,20140722,104,104,104,941767,0104,0000,1035A,,Q,F,87-27,MYRTLE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1356797544,FXK3161,NY,PAS,08/24/2013,67,VAN,CHEVR,P,0,0,0,20140331,104,104,104,939701,0104,0000,0050A,,Q,,,N/W C/O ELIOT AVE AN,FESH POND RD,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,2006,-,0,,,,,
1356799607,FJX3613,NY,PAS,09/13/2013,67,SDN,ME/BE,X,0,0,0,20140101,104,104,104,933455,0104,0000,0943A,,Q,F,,S/W C/O MUARICE AVE,65 PL,0,408,C3,,BBBBBBB,ALL,ALL,WHT,0,2013,-,0,,,,,
1356814608,ENL4124,NY,PAS,09/09/2013,67,SDN,PONTI,P,28990,15040,15140,20141220,112,112,112,905622,0112,0000,0205A,,Q,F,71-62,AUSTIN ST,,0,408,J2,,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,,,,,
1356814621,FBA8854,NY,PAS,09/15/2013,67,SDN,NISSA,P,20190,51590,14740,20140510,112,112,112,905622,0112,0000,0605A,,Q,F,69-67,108 ST,,0,408,E5,,BBBBBBB,ALL,ALL,GRY,0,2002,-,0,,,,,
1346850549,EKU2464,NY,PAS,08/24/2013,67,SUBN,MITSU,P,0,0,0,20140801,0045,45,43,944890,0043,0000,1020A,,BX,,,C/O EVERGREEN,STORY AVE,0,408,D5,,BBBBBBB,ALL,ALL,WH,0,2004,-,0,,,,,
1346850574,FTZ9840,NY,PAS,08/24/2013,67,SUBN,GMC,P,0,0,0,20140222,0043,43,43,944895,0043,0000,0805A,,BX,,,C/O PUGSLEY,HERMANY,0,408,F2,,BBBBBBB,ALL,ALL,BK,0,2005,-,0,,,,,
1349316570,FPJ2193,NY,PAS,09/07/2013,67,TWOD,NISSA,P,0,0,0,20150822,0044,44,163,951666,0163,0000,0904P,,BX,F,1560,GRND CUCRS,,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0,1997,-,0,,,,,
1351123683,FFM8111,NY,PAS,08/11/2013,67,SDN,FORD,P,73380,73470,85030,20141222,0073,73,165,953353,0165,0000,1010P,,K,F,230,RIVERDALE AVE,,0,408,J3,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1351125345,ETP5807,NY,PAS,09/08/2013,67,SDN,FORD,P,73380,73470,85030,20150719,0073,73,165,952971,0165,0000,0240A,,K,F,230,RIVERDALE AV,,0,408,J6,,BBBBBBB,ALL,ALL,BLACK,0,2002,-,0,,,,,
1351126209,DCV6938,NY,PAS,08/31/2013,67,SUBN,ACURA,P,25930,65130,57230,20150518,0073,73,165,951676,0165,0000,0100A,,K,F,554,CHESTER ST,,0,408,F7,,BBBBBBB,ALL,ALL,BK,0,2009,-,0,,,,,
1351126210,FPN1990,NY,PAS,08/31/2013,67,SUBN,TOYOT,P,57230,40404,40404,20140224,0073,73,165,951676,0165,0000,0108A,,K,F,557,LOTT AVE,,0,408,F7,,BBBBBBB,ALL,ALL,GY,0,2005,-,0,,,,,
1351139472,CR4DFM,NJ,PAS,08/10/2013,67,SDN,TOYOT,P,65130,23130,25930,0,0073,73,165,951609,0165,0000,1220A,,K,F,166,NEWPORT ST,,0,408,K6,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1351149283,CTW6470,NY,PAS,09/02/2013,67,SDN,SATUR,P,73470,56630,73380,20140526,0073,73,165,952005,0165,0000,0535P,,NY,O,739,ROCKAWAY AVE,,0,408,F7,,BBBBBBB,ALL,ALL,GREEN,0,2001,-,0,,,,,
1351583074,FZC7664,NY,PAS,09/04/2013,67,SUBN,VOLKS,P,39330,63030,93230,20140630,0088,88,88,942012,0088,0000,0139A,,K,O,161,EMERSON PLACE,,0,408,K6,,BBBBBBB,ALL,ALL,BLUE,0,2012,-,0,,,,,
1351583281,DTC2293,NY,PAS,09/04/2013,67,SDN,TOYOT,P,0,40404,40404,20140802,0088,88,88,918234,0088,0000,1036A,,K,O,161,S. ELLIOT PL,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,1998,-,0,,,,,
1351621180,FXD855,VT,PAS,08/28/2013,67,SUBN,CHEVR,P,41920,75122,58740,20140430,0050,50,50,945209,0050,0000,0827P,,BX,F,4545,INDEPENDENCE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1353395911,EES6365,NY,PAS,08/27/2013,67,SDN,NISSA,T,0,0,0,20140313,123,123,303,353427,T303,0000,1020A,,R,O,,S/S BENSON ST,KENILWORTH,0,408,D,,BBBBBBB,ALL,ALL,WH,0,2002,-,0,,,,,
1354480740,EVG9141,NY,PAS,09/06/2013,67,SUBN,MAZDA,P,63730,11155,63985,20131029,0094,94,94,927909,0094,0000,0852A,,K,O,221,NASSAU ST,,0,408,F7,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,
1354480934,DZT5033,NY,PAS,08/25/2013,67,SUBN,RONGE,P,63630,74130,63230,20150503,0094,94,94,929907,0094,0000,0801A,,K,O,221,NASSAU AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2007,-,0,,,,,
1354484745,FYC4409,NY,PAS,09/05/2013,67,SDN,VOLVO,P,0,0,0,20140515,0094,94,94,950248,0094,0000,0138P,,K,O,,N/E CORNER OF,VANDERVEER AND RICHA,0,408,J6,,BBBBBBB,ALL,ALL,GY,0,2002,-,0,,,,,
1354484769,EV0CE9A,NY,PAS,09/05/2013,67,SDN,TOYOT,P,0,0,0,20140812,0094,94,94,900406,0094,0000,0135P,,K,,,N/W C/O VANDERVOORT,RICHARMOND ST,0,408,F7,,BBBBBBB,ALL,ALL,SILVE,0,1999,-,0,,,,,
1354494386,FHN2333,NY,PAS,08/26/2013,67,SDN,MAZDA,P,0,0,0,20150113,0052,52,52,948957,0052,0000,0215A,,BX,,,C/O DECATUR,MOSHULO PKWY,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,
1354494544,FBM1333,NY,PAS,09/01/2013,67,SDN,BMW,P,0,0,0,20140520,0052,52,52,948957,0052,0000,0220A,,BX,,,C/O E MOSHOLU PKWY S,DEATUR AVE,0,408,F7,,BBBBBBB,ALL,ALL,BLACK,0,2006,-,0,,,,,
1355312954,EDG4515,NY,PAS,08/26/2013,67,SUBN,CHEVR,X,30290,59200,43590,20140123,101,101,101,949985,0101,0000,0520A,,Q,F,426,B 21ST ST,,0,408,D,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1355315141,FBH2478,NY,PAS,08/29/2013,67,SDN,LEXUS,P,38340,30340,36890,20140812,101,101,101,934269,0101,0000,1242A,,Q,O,2215,CAMP RD,,0,408,J3,,BBBBBBB,ALL,ALL,BK,0,2005,-,0,,,,,
1355315153,EWT5942,NY,PAS,08/29/2013,67,SDN,HONDA,P,0,0,0,20140130,101,101,101,934269,0101,0000,0107A,,Q,,,S/W C/O DINMORE AVE,NELSON ST,0,408,F7,,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,,,,,
1355316571,DPH1778,NY,PAS,09/04/2013,67,SDN,HYUND,P,61690,30240,40610,20140326,101,101,101,933650,0101,0000,0103A,,Q,F,20-23,SEAGIRT BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2006,-,0,,,,,
1355938820,FXB4326,NY,PAS,08/28/2013,67,SDN,HYUND,P,29668,70132,70219,20140227,123,123,123,934930,0123,0000,0448P,,R,O,59,GEYSER DR,,0,408,K4,,BBBBBBB,ALL,ALL,SILVE,0,2012,-,0,,,,,
1355941453,FPS59999,NY,PAS,08/17/2013,67,SUBN,FORD,P,56622,70208,26075,20131018,123,123,123,949814,0123,0000,0943P,,R,,66,YUCCA DR,,0,408,J3,,BBBBBBB,ALL,ALL,WHT,0,2012,-,0,,,,,
1356169200,FYA3547,NY,PAS,09/10/2013,67,SUBN,HONDA,P,9480,64730,6480,20140308,0066,66,66,942065,0066,0000,0825A,,K,F,1355,58 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2012,-,0,,,,,
1356169727,BBK2109,NY,PAS,08/28/2013,67,SUBN,HONDA,P,0,0,0,20140308,0066,66,66,930512,0066,0000,0946A,,K,F,,N/W C/O AVE M,E 3 ST,0,408,C,,BBBBBBB,ALL,ALL,TAN,0,2004,-,0,,,,,
1356170237,FTV1092,NY,999,08/20/2013,67,SUBN,ME/BE,P,0,0,0,20131208,0066,66,66,935478,0066,0000,0201P,,K,,,S/E C/O 40TH ST,NEW UTRECTH AVE,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,,,,,
1356491030,DGG3239,NY,PAS,09/09/2013,67,SDN,BMW,P,36650,10610,10810,20150622,0032,32,162,952666,0162,0000,0836P,,NY,O,259,W 144 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2003,-,0,,,,,
1356819114,CZA6958,NY,PAS,08/28/2013,67,SUBN,LEXUS,P,0,0,0,20140726,112,112,112,947473,0112,0000,0519P,,Q,O,,75FT EAST OF YELLOWS,ON 68 AVE,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2010,-,0,,,,,
1356819187,ETT7807,NY,PAS,08/02/2013,67,,ME/BE,P,0,0,0,20130907,112,112,112,947473,0112,0000,1109P,,Q,,,68 AVE,EAST OF YELLOWSTONE,0,408,E1,,BBBBBBB,ALL,ALL,WHITE,0,2011,-,0,,,,,
1356822186,FJB6435,NY,PAS,08/29/2013,67,SDN,CHEVR,P,28990,13790,41700,20150307,112,112,112,939142,0112,0000,0221A,,Q,F,66-08,AUSTIN ST,,0,408,F5,,BBBBBBB,ALL,ALL,BLACK,0,2006,-,0,,,,,
1346873884,BL568T,NY,PAS,09/08/2013,67,SDN,BUICK,P,0,0,0,20131116,0043,43,43,941615,0043,0000,0949A,,BX,,,C/O PUGSLEY,QUIMBY,0,408,J3,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1346873896,AMF6865,NY,PAS,08/31/2013,67,SDN,LEXUS,P,0,0,0,20150524,0043,43,43,941615,0043,0000,0821A,,,,,C/O SPINGS,EVERGEEEN,0,408,J2,,BBBBBBB,ALL,ALL,BROWN,0,1999,-,0,,,,,
1346883040,1DBH21,MD,PAS,09/04/2013,67,SDN,HYUND,P,78485,45820,77150,20150831,0043,43,43,941741,0043,0000,0000A,,BX,F,1867,WOOD AVE,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1346883932,FSM8724,NY,PAS,08/28/2013,67,SUBN,FORD,P,67620,9130,37120,20140131,0043,43,163,953678,0163,0000,0434A,0400A,BX,O,1523,TAYLOR AVE,,0,408,E3,,BBBBBBB,ALL,ALL,BLUE,0,2002,-,0,,,,,
1348080838,FHD5396,NY,PAS,08/28/2013,67,VAN,FORD,P,31120,26250,26280,20150209,0040,40,40,935071,0040,0000,0135P,,BX,F,665,ELTON AVE,,0,408,M1,,BBBBBBB,ALL,ALL,BLUE,0,1995,-,0,,,,,
1349500057,EPE2673,NY,PAS,08/29/2013,67,VAN,TOYOT,P,89030,60730,57030,20150324,0090,90,90,936502,0090,0000,0440A,,K,O,188,WALLABOUT ST,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2011,-,0,,,,,
1349501694,FZM7985,NY,PAS,08/17/2013,67,SDN,LINCO,P,72130,23930,53930,20150218,0090,90,90,934161,0090,0000,0235P,,K,F,260,POWERS ST,,0,408,J6,,BBBBBBB,ALL,ALL,GY,0,2004,-,0,,,,,
1349504063,AP669R,NJ,PAS,08/18/2013,67,TRLR,INTER,P,0,0,0,0,0090,90,90,931679,0090,0000,1120A,,K,F,,N/E C/O TEN EYCK ST,STEWART AVE,0,408,C3,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1351198518,EAJ5257,NY,PAS,08/19/2013,67,SDN,NISSA,P,18040,19425,15480,20150805,122,122,122,936341,0122,0000,1100A,,R,F,218,BEACON AVE,,0,408,D3,,BBBBBBB,ALL,ALL,BL,0,2013,-,0,,,,,
1351206801,FJG6548,NY,PAS,08/03/2013,67,SUBN,CHEVR,X,0,0,0,20130908,122,122,122,948600,0122,0000,0255A,,R,F,,C/O OCEANSIDE AVE,SAND LN,0,408,K6,,BBBBBBB,ALL,ALL,RED,0,2003,-,0,,,,,
1351207350,FTY4681,NY,PAS,08/19/2013,67,SUBN,ACURA,P,35150,37700,40700,20140202,122,122,122,947854,0122,0000,1025A,,R,F,132,KRAMER ST,,0,408,D5,,BBBBBBB,ALL,ALL,GY,0,2002,-,0,,,,,
1351209838,ATZ8320,AL,PAS,08/12/2013,67,SUBN,FORD,P,34100,44680,0,0,122,122,122,936137,0122,0000,0640P,,R,,,HYLAN BLVD,REID AVE,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,1997,-,0,,,,,
1351210051,FXS5373,NY,PAS,08/05/2013,67,SDN,,X,0,0,0,20140326,122,122,122,943139,0122,0000,0230P,,R,F,,C/O PATTERSON AVE,KERMIT AVE,0,408,J6,,BBBBBBB,ALL,ALL,BLUE,0,2006,-,0,,,,,
1351642078,AHW8504,NY,PAS,09/05/2013,67,SDN,NISSA,P,68320,74960,74990,20150425,0050,50,50,927274,0050,0000,0234P,,BX,F,3147,TIBBET AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2008,-,0,,,,,
1351642261,EJL7394,NY,PAS,08/26/2013,67,,,P,68320,74960,74990,20140730,0050,50,50,910625,0050,0000,0155P,,BX,F,3147,TIBBETT AVE,,0,408,F7,,BBBBBBB,ALL,ALL,GY,0,2008,-,0,,,,,
1351642285,AMYJ57,FL,PAS,09/03/2013,67,SUBN,HONDA,P,0,60820,0,0,0050,50,50,910625,0050,0000,0840A,,BX,,,CR CLAFLIN AVE,RESERVOIR AVE,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,
